Point_ID,Revisited_point,Coarse,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Elevation,LC1,LU1,Soil_Stones,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC1_Desc,LU1_Desc
32181928,Yes,,,,,7.7,8.24,16.65,6.7,551,12.7,0.7,97.3,796,F40,U112,2,ES,ES4,ES42,ES423,OTHER BARE SOIL,Fallow land
32621882,Yes,,,,,7.7,8.04,22.3,11.3,255,12.5,1.3,337.4,714,F40,U112,2,ES,ES4,ES42,ES423,OTHER BARE SOIL,Fallow land
32601880,Yes,,,,,7.6,8.1,16.81,12.5,231,24.3,1.1,176.9,718,B41,U111,1,ES,ES4,ES42,ES423,Dry pulses,Agriculture (excluding fallow land and kitchen gardens)
32501886,Yes,,,,,7.6,7.85,44,10,263,29.9,1.5,132.6,717,B13,U111,1,ES,ES4,ES42,ES423,Barley,Agriculture (excluding fallow land and kitchen gardens)
32461888,Yes,,,,,7.6,8.06,16.29,9.1,45,20,1,166.7,713,B13,U111,1,ES,ES4,ES42,ES421,Barley,Agriculture (excluding fallow land and kitchen gardens)
32361896,Yes,,,,,7.5,8.03,13.6,6,31,9.4,0.7,311,702,B41,U111,1,ES,ES4,ES42,ES423,Dry pulses,Agriculture (excluding fallow land and kitchen gardens)
32341900,Yes,,,,,7.7,8.12,19.05,11.6,83,35.6,1,159.5,704,B82,U111,3,ES,ES4,ES42,ES423,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
32481900,Yes,,,,,7.7,8.23,13.48,3.9,24,21.1,0.4,319.2,715,B82,U111,1,ES,ES4,ES42,ES423,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
32281906,Yes,,,,,7.7,7.92,45.8,12.5,215,31.7,1,211.2,692,B23,U111,1,ES,ES4,ES42,ES423,Other root crops,Agriculture (excluding fallow land and kitchen gardens)
32501932,Yes,,,,,7.6,7.96,26.7,22,529,55.8,1.9,283.7,956,F40,U112,4,ES,ES4,ES42,ES423,OTHER BARE SOIL,Fallow land
32121918,Yes,,,,,7.7,8.17,16.88,11.5,190,27.5,1.1,204.1,706,B54,U111,1,ES,ES4,ES42,ES423,Mix of cereals,Agriculture (excluding fallow land and kitchen gardens)
32161912,Yes,,,,,7.6,8.03,20.9,9.3,150,14.4,0.9,221.6,694,A22,U312,2,ES,ES4,ES42,ES423,Non built-up linear features,Road transport
32161908,Yes,,,,,7.7,8.21,18.01,6.2,159,28.1,0.6,433.5,688,B82,U111,3,ES,ES4,ES42,ES423,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
32261940,Yes,,,,,7.5,7.93,24.9,18.8,427,84.6,1.9,223.8,824,B41,U111,2,ES,ES4,ES42,ES423,Dry pulses,Agriculture (excluding fallow land and kitchen gardens)
32201926,Yes,,,,,7.6,8.5,16.61,8.5,614,20.8,0.7,115.7,756,F40,U112,2,ES,ES4,ES42,ES423,OTHER BARE SOIL,Fallow land
32701918,Yes,,,,,7.5,7.9,11.44,10,10,43.5,1.1,382.9,863,B13,U111,3,ES,ES4,ES42,ES423,Barley,Agriculture (excluding fallow land and kitchen gardens)
32261904,Yes,,,,,7.5,7.64,227,10,357,68.5,1.3,697.7,680,B82,U111,4,ES,ES4,ES42,ES423,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
30302194,Yes,,,,,7.1,7.69,11.33,9.9,10,9.4,1.2,253.6,721,B31,U111,1,ES,ES4,ES41,ES419,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
30462170,Yes,,,,,5.5,5.8,13.73,2.8,0,20.9,0.4,55.2,655,B16,U111,1,ES,ES4,ES41,ES418,Maize,Agriculture (excluding fallow land and kitchen gardens)
29702162,Yes,,,,,4.2,4.93,3.11,5.5,0,22.6,0.7,63.8,778,E20,U111,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29762162,Yes,,,,,4.9,5.27,7.43,4.8,0,26.1,0.7,109,791,B19,U111,1,ES,ES4,ES41,ES419,Other cereals,Agriculture (excluding fallow land and kitchen gardens)
29762168,Yes,,,,,4.3,5.18,3.49,3.7,0,25.9,0.5,21.4,786,E20,U111,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29722178,Yes,,,,,4.6,4.88,15.49,12.4,0,8.9,1.4,81.4,787,E20,U120,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,FORESTRY
29842170,Yes,,,,,4.4,5.06,5.08,7,0,46.2,0.9,101,832,B15,U111,1,ES,ES4,ES41,ES419,Oats,Agriculture (excluding fallow land and kitchen gardens)
29782170,Yes,,,,,4.8,5.85,5.25,3,0,7.5,0.5,30.2,795,F40,U112,1,ES,ES4,ES41,ES419,OTHER BARE SOIL,Fallow land
29982180,Yes,,,,,4.7,5.1,8,4.9,0,16,0.7,61.3,738,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30082172,Yes,,,,,4.3,4.83,8.4,2.4,0,14.1,0.3,55.3,752,F40,U112,1,ES,ES4,ES41,ES419,OTHER BARE SOIL,Fallow land
30222190,Yes,,,,,7.9,8.4,38.5,9.3,44,39.6,1.2,419.2,646,B16,U111,1,ES,ES4,ES41,ES419,Maize,Agriculture (excluding fallow land and kitchen gardens)
30202188,Yes,,,,,7.2,7.33,18.12,4.6,1,27,0.7,210.8,645,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30182196,Yes,,,,,6.5,6.91,14.29,6.1,0,19,0.8,142.2,682,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30262190,Yes,,,,,7.8,8.24,20.8,9.3,122,17.4,1.3,323.9,713,B11,U111,1,ES,ES4,ES41,ES419,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
30242188,Yes,,,,,7.3,7.54,10.1,5.6,1,11,0.7,227.5,677,B31,U111,1,ES,ES4,ES41,ES419,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
28961916,Yes,,,,,7.6,8.17,14.13,13.3,250,24.7,0.9,186.1,228,B81,U111,2,ES,ES4,ES43,ES431,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
29722186,Yes,,,,,4.5,5.08,8.79,21.3,0,12,2.3,50.5,729,E10,U111,1,ES,ES4,ES41,ES419,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29001908,Yes,,,,,5.8,6.1,22.8,10.8,0,23,1.1,271.8,244,B12,U111,1,ES,ES4,ES43,ES431,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
31521920,Yes,,,,,7.3,8.17,11.43,5.4,16,19.3,0.7,243.6,717,B81,U111,3,ES,ES4,ES42,ES425,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
28461908,Yes,,,,,6.2,6.45,11.11,10.8,0,24.5,1,229.8,220,B41,U111,1,ES,ES4,ES43,ES431,Dry pulses,Agriculture (excluding fallow land and kitchen gardens)
28741912,Yes,,,,,7.5,7.76,20.8,12.8,123,15.5,1.3,506.8,195,F40,U112,2,ES,ES4,ES43,ES431,OTHER BARE SOIL,Fallow land
28761906,Yes,,,,,5.9,6.33,10.98,8.1,0,12.3,0.8,147.8,225,F40,U112,3,ES,ES4,ES43,ES431,OTHER BARE SOIL,Fallow land
28621900,Yes,,,,,7.6,8.05,14.79,8.2,403,12.4,0.8,167.5,255,B82,U111,2,ES,ES4,ES43,ES431,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
28781920,Yes,,,,,7.3,7.62,17.07,8.6,3,20.1,1,629.5,204,B75,U111,1,ES,ES4,ES43,ES431,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens)
29682168,Yes,,,,,4.4,5.31,3.77,10.3,0,5.9,1.2,27.6,767,E20,U111,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
28721896,Yes,,,,,7.6,8.13,13.56,8.6,140,12.2,0.8,227.4,275,B81,U111,2,ES,ES4,ES43,ES431,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
30482176,Yes,,,,,4.2,4.71,10.11,3.3,0,33.7,0.5,94,720,F40,U112,1,ES,ES4,ES41,ES419,OTHER BARE SOIL,Fallow land
29041898,Yes,,,,,6.1,6.36,5.98,1.6,0,9.1,0.1,51,323,B82,U111,1,ES,ES4,ES43,ES431,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
28921890,Yes,,,,,7.5,8.16,12.53,8.3,250,11,0.7,147.1,311,B82,U111,2,ES,ES4,ES43,ES431,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
28941888,Yes,,,,,7.7,8.15,15.08,6.7,84,21.7,0.6,339.1,320,B82,U111,1,ES,ES4,ES43,ES431,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
28861884,Yes,,,,,6,6.29,17.17,6.7,0,58.4,0.6,259.3,296,B81,U111,4,ES,ES4,ES43,ES431,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
28901914,Yes,,,,,6.9,7.01,12.47,6.4,0,9.4,0.8,109.1,202,B12,U111,1,ES,ES4,ES43,ES431,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
29041888,Yes,,,,,7.6,8.03,14.78,8.6,240,10.2,0.7,262.9,345,B81,U111,2,ES,ES4,ES43,ES431,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
28661894,Yes,,,,,6.7,7.12,26,12.1,0,44.6,1.5,425.9,299,E30,U112,2,ES,ES4,ES43,ES431,Spontaneously re-vegetated surfaces,Fallow land
30182170,Yes,,,,,7.6,8.24,14.33,2.7,11,7.3,0.4,148.6,733,F40,U112,1,ES,ES4,ES41,ES419,OTHER BARE SOIL,Fallow land
30442178,Yes,,,,,7.4,7.85,12.99,6.4,4,21.8,0.8,153.1,710,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30362152,Yes,,,,,6.1,6.46,10.7,3.6,0,21.3,0.5,91.2,727,B31,U111,1,ES,ES4,ES41,ES419,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
30382148,Yes,,,,,7.3,7.63,23.5,6.1,3,37.2,0.9,241.3,735,B31,U111,1,ES,ES4,ES41,ES419,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
30262168,Yes,,,,,7.7,8.29,14.92,3.7,28,0,0.7,92.4,739,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30282174,Yes,,,,,7.5,7.87,17.41,6.5,4,11.4,0.9,169,782,E20,U111,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
30202184,Yes,,,,,6.9,7.19,59.5,10.7,4,128.7,1.5,512.3,643,B16,U111,1,ES,ES4,ES41,ES419,Maize,Agriculture (excluding fallow land and kitchen gardens)
30402160,Yes,,,,,7.4,8.48,12.42,1,99,6.5,0.5,82.8,793,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30142178,Yes,,,,,7.5,7.65,78,6.8,14,48.5,1.2,366.4,663,B16,U111,1,ES,ES4,ES41,ES419,Maize,Agriculture (excluding fallow land and kitchen gardens)
30422164,Yes,,,,,4.7,5.73,4.13,2.3,0,19.6,0.3,97.9,742,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
30122158,Yes,,,,,6.5,6.85,20.2,5,1,17.6,0.8,120.8,884,C10,U120,1,ES,ES4,ES41,ES419,Broadleaved woodland,FORESTRY
30242156,Yes,,,,,5.4,6,4.6,4,0,14,0.5,128.2,836,B11,U111,1,ES,ES4,ES41,ES419,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
30302158,Yes,,,,,4.6,5.02,17.65,1.7,0,24.9,0.4,91.4,775,B21,U111,1,ES,ES4,ES41,ES419,Potatoes,Agriculture (excluding fallow land and kitchen gardens)
30322152,Yes,,,,,6.6,6.98,21.5,3.7,0,38.1,0.6,123.5,783,B11,U111,1,ES,ES4,ES41,ES419,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
30302150,Yes,,,,,7.3,7.92,12.1,1.3,28,14.5,0.5,70.2,790,F40,U112,1,ES,ES4,ES41,ES419,OTHER BARE SOIL,Fallow land
33061810,Yes,,,,,7.5,7.61,261,17.8,205,27.3,1.6,309.2,757,F40,U111,1,ES,ES4,ES42,ES421,OTHER BARE SOIL,Agriculture (excluding fallow land and kitchen gardens)
30162184,Yes,,,,,7.8,8.14,19.76,5.5,55,22.8,0.9,253.6,639,E20,U410,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Abandoned areas
29402144,Yes,,,,,4.6,5.44,2.23,7.8,0,10.5,1,339.1,744,E20,U111,2,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
30422170,Yes,,,,,4.7,5.43,3.37,1.6,0,9.4,0.2,46.5,692,B15,U111,2,ES,ES4,ES41,ES419,Oats,Agriculture (excluding fallow land and kitchen gardens)
29942176,Yes,,,,,5.2,5.78,5.22,11.2,0,24,1.3,110.1,726,E10,U111,1,ES,ES4,ES41,ES419,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
30022184,Yes,,,,,4.5,5.05,7.68,13.2,0,8.1,1.1,38.1,701,C10,U120,2,ES,ES4,ES41,ES419,Broadleaved woodland,FORESTRY
30082168,Yes,,,,,6.6,7.1,7.82,6.3,0,34.3,0.7,311.1,738,B11,U111,1,ES,ES4,ES41,ES419,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
30102164,Yes,,,,,7.4,7.74,31.4,9.6,6,32.5,1.2,368.2,762,B22,U111,1,ES,ES4,ES41,ES419,Sugar beet,Agriculture (excluding fallow land and kitchen gardens)
29982166,Yes,,,,,4.7,5.55,8.11,6.4,0,9.5,0.8,111,790,E20,U111,1,ES,ES4,ES41,ES419,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
30382162,Yes,,,,,7.6,8.34,11.84,3.5,55,7.9,0.5,111.7,716,B13,U111,1,ES,ES4,ES41,ES419,Barley,Agriculture (excluding fallow land and kitchen gardens)
29402158,Yes,,,,,4.9,5.5,3.01,9.8,0,30,1.2,223.6,711,E20,U111,1,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
28681916,Yes,,,,,6.5,6.74,20.5,8.7,0,37.5,1,211.8,188,B81,U111,2,ES,ES4,ES43,ES431,Olive groves,Agriculture (excluding fallow land and kitchen gardens)
29362142,Yes,,,,,4.1,4.76,4.04,6.6,0,11.1,0.8,56.1,692,E20,U111,1,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29162146,Yes,,,,,4.7,5.37,5.6,8.8,0,0,1.1,56.3,593,E10,U111,1,ES,ES4,ES41,ES415,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29202138,Yes,,,,,5.1,5.62,4.14,10.3,0,81.4,1.1,222.5,692,E20,U111,1,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29282160,Yes,,,,,5.1,5.59,2.88,6.1,0,16.8,0.7,38.4,694,E20,U111,1,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29262144,Yes,,,,,4.4,4.99,3.4,7.5,0,30.8,0.7,25.3,699,B14,U111,1,ES,ES4,ES41,ES415,Rye,Agriculture (excluding fallow land and kitchen gardens)
29342128,Yes,,,,,4.6,5.26,3.77,8.2,0,11.4,1,69.6,761,B55,U111,1,ES,ES4,ES41,ES415,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens)
29482162,Yes,,,,,4.3,4.96,32.5,6.6,0,10.8,0.8,31.2,765,E20,U111,1,ES,ES4,ES41,ES415,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
30282264,Yes,,,,,7,7.37,30.4,9.3,6,48.4,1.1,229.7,778,B16,U111,1,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
29582312,Yes,,,,,4.6,5.05,13.8,13.7,0,41.4,1.6,146.5,466,B72,U111,1,ES,ES4,ES41,ES413,Pear fruit,Agriculture (excluding fallow land and kitchen gardens)
30122298,Yes,,,,,4.2,4.57,10.56,10.2,0,6.2,1.2,35.4,979,D10,U410,2,ES,ES4,ES41,ES413,Shrubland with sparse tree cover,Abandoned areas
30342270,Yes,,,,,6.1,6.24,55.6,12.1,0,49.4,1.7,343.5,806,B16,U111,1,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
30242300,Yes,,,,,4.2,4.66,11.62,9.3,1,12.7,1.1,90.1,925,E10,U410,2,ES,ES4,ES41,ES413,Grassland with sparse tree/shrub cover,Abandoned areas
30122294,Yes,,,,,4.4,4.8,9.37,8.9,0,9.5,1,74.3,944,E30,U112,2,ES,ES4,ES41,ES413,Spontaneously re-vegetated surfaces,Fallow land
30142296,Yes,,,,,4.6,5.12,11.35,13,0,28.4,1.4,69.5,946,E30,U112,3,ES,ES4,ES41,ES413,Spontaneously re-vegetated surfaces,Fallow land
30062278,Yes,,,,,3.7,4.47,8.58,36.4,0,6.8,2.5,71.5,875,C10,U120,2,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
30302302,Yes,,,,,5.7,6.09,20.1,9.7,0,11.7,1.4,52.4,884,E30,U112,1,ES,ES4,ES41,ES413,Spontaneously re-vegetated surfaces,Fallow land
30002290,Yes,,,,,4.1,4.48,9.76,9.5,0,50.3,1.2,90.5,916,B13,U111,2,ES,ES4,ES41,ES413,Barley,Agriculture (excluding fallow land and kitchen gardens)
30322260,Yes,,,,,5.3,5.47,28.7,7,0,23.8,1.1,156.7,787,B16,U111,1,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
30322254,Yes,,,,,7.2,7.62,37.9,10.5,6,25.8,1.5,205.3,748,B16,U111,1,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
30242254,Yes,,,,,5.8,6.11,23.7,8,0,18.3,1,134.8,756,B16,U111,1,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
29902268,Yes,,,,,4.5,5.32,3.55,38.6,0,11.5,1.8,64.8,1008,D20,U120,2,ES,ES4,ES41,ES413,Shrubland without tree cover,FORESTRY
30262286,Yes,,,,,5.8,5.97,62.2,8.3,0,49.2,1.2,280.8,831,B16,U111,2,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
28721932,Yes,,,,,5.7,6.01,6.47,6.3,0,22.5,0.7,157.6,228,B12,U111,1,ES,ES4,ES43,ES431,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
30082276,Yes,,,,,5,5.35,35.4,12,0,78.4,1.8,475.4,831,B11,U111,1,ES,ES4,ES41,ES413,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
30022270,Yes,,,,,4.1,4.32,10.75,7.1,0,44.8,0.8,47.2,871,C22,U120,1,ES,ES4,ES41,ES413,Pine dominated coniferous woodland,FORESTRY
30202148,Yes,,,,,5.8,6.22,4.49,4.3,0,19.6,0.6,67.4,906,B41,U111,1,ES,ES4,ES41,ES419,Dry pulses,Agriculture (excluding fallow land and kitchen gardens)
31321930,Yes,,,,,6.5,6.98,41.9,10.4,0,69.3,1.2,920.9,742,B15,U111,4,ES,ES4,ES42,ES425,Oats,Agriculture (excluding fallow land and kitchen gardens)
29742308,Yes,,,,,4.3,5.17,3.45,4.5,0,0,0.6,47.4,966,C22,U120,2,ES,ES4,ES41,ES413,Pine dominated coniferous woodland,FORESTRY
29822380,Yes,,,,,4.1,4.68,38.3,102.9,0,25.8,7.9,132.7,5,C10,U120,1,ES,ES1,ES12,ES120,Broadleaved woodland,FORESTRY
29782340,Yes,,,,,3.9,4.57,10.19,90.2,0,26.6,6.7,150.4,954,D10,U120,2,ES,ES4,ES41,ES413,Shrubland with sparse tree cover,FORESTRY
30322278,Yes,,,,,6.3,6.5,63.7,10.9,0,61.1,1.7,268,825,B16,U111,2,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
30162292,Yes,,,,,4.9,5.3,13.43,15.4,0,4.9,1.3,54,927,C10,U120,2,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
30202284,Yes,,,,,6.6,6.83,16.57,12.9,0,33.6,1.4,81.8,811,B22,U111,2,ES,ES4,ES41,ES413,Sugar beet,Agriculture (excluding fallow land and kitchen gardens)
29562318,Yes,,,,,5.4,5.79,24.5,28.7,0,6.8,3.2,138,474,C10,U120,2,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
30002272,Yes,,,,,5.1,5.47,12.13,18.3,0,0,1.3,71.2,876,D10,U120,1,ES,ES4,ES41,ES413,Shrubland with sparse tree cover,FORESTRY
30342282,Yes,,,,,6.2,6.29,22,9.1,0,31.6,1,138.8,867,B21,U111,2,ES,ES4,ES41,ES413,Potatoes,Agriculture (excluding fallow land and kitchen gardens)
29962260,Yes,,,,,4.4,4.72,11.91,13.7,0,8.1,1.1,28.2,924,E30,U112,1,ES,ES4,ES41,ES413,Spontaneously re-vegetated surfaces,Fallow land
30302288,Yes,,,,,5.8,6.08,35.2,11.3,0,37.7,1.5,144.9,864,B16,U111,2,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
30322286,Yes,,,,,6.7,6.76,48.8,8.9,0,44.1,1.3,211.4,858,B16,U111,2,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
29962290,Yes,,,,,4.6,5.2,6.73,10.6,0,0,1.2,66.1,974,D10,U410,2,ES,ES4,ES41,ES413,Shrubland with sparse tree cover,Abandoned areas
30362278,Yes,,,,,6.5,6.7,17.72,9.4,0,21.9,1.1,167.8,823,B16,U111,2,ES,ES4,ES41,ES413,Maize,Agriculture (excluding fallow land and kitchen gardens)
32682328,Yes,,,,,5.1,5.6,10.54,49.8,0,26.9,4.3,228.2,86,E10,U111,1,ES,ES2,ES21,ES213,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29642326,Yes,,,,,4.1,4.51,4.91,25.1,0,0,1.9,41.8,804,C22,U120,2,ES,ES4,ES41,ES413,Pine dominated coniferous woodland,FORESTRY
32821762,Yes,,,,,7.8,8.36,14.84,5.5,695,13.7,0.6,96.9,481,B74,U111,1,ES,ES6,ES62,ES620,Nuts trees,Agriculture (excluding fallow land and kitchen gardens)
33601746,Yes,,,,,7.8,7.97,119.3,13,559,57.1,0.9,262.4,69,B76,U111,1,ES,ES5,ES52,ES521,Oranges,Agriculture (excluding fallow land and kitchen gardens)
33321782,Yes,,,,,7.8,7.72,165.8,22.6,256,28.1,2,866,479,E30,U112,1,ES,ES6,ES62,ES620,Spontaneously re-vegetated surfaces,Fallow land
33441780,Yes,,,,,7.7,8.15,23.8,22.3,470,12,0.9,184.2,646,B82,U111,1,ES,ES6,ES62,ES620,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
33001754,Yes,,,,,7.7,8.19,15.37,10.5,578,5.7,0.8,271.5,371,B13,U111,1,ES,ES6,ES62,ES620,Barley,Agriculture (excluding fallow land and kitchen gardens)
32901744,Yes,,,,,7.7,7.96,32.4,15.7,307,32.6,1.4,761.2,613,B74,U111,1,ES,ES6,ES62,ES620,Nuts trees,Agriculture (excluding fallow land and kitchen gardens)
32642320,Yes,,,,,4.4,4.88,44.4,102.1,0,38.6,6.4,281.9,266,C22,U120,1,ES,ES2,ES21,ES211,Pine dominated coniferous woodland,FORESTRY
33141740,Yes,,,,,7.7,8,100,2.2,670,13.7,0.7,334.4,230,B75,U111,1,ES,ES6,ES62,ES620,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens)
32762332,Yes,,,,,7.1,7.19,45.5,26.5,4,34.4,2.4,110.6,110,C22,U120,1,ES,ES2,ES21,ES213,Pine dominated coniferous woodland,FORESTRY
32722342,Yes,,,,,5.3,5.66,63,72.6,0,18.5,4.6,157.2,186,C10,U120,1,ES,ES2,ES21,ES213,Broadleaved woodland,FORESTRY
32762344,Yes,,,,,4.8,5.45,6.83,31.3,0,5.7,2.3,89.8,33,C10,U120,2,ES,ES2,ES21,ES213,Broadleaved woodland,FORESTRY
29101954,Yes,,,,,4.7,5.14,11.6,10.1,0,0,1.5,110.9,382,E20,U111,3,ES,ES4,ES43,ES432,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29341948,Yes,,,,,4.7,5.45,5.31,10.8,0,5.9,1.2,38.1,461,E20,U111,3,ES,ES4,ES43,ES432,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
29181908,Yes,,,,,5.4,5.72,12.87,6.6,0,22.4,0.8,55.4,256,F40,U111,1,ES,ES4,ES43,ES431,OTHER BARE SOIL,Agriculture (excluding fallow land and kitchen gardens)
33481792,Yes,,,,,7.7,8.19,82.8,23.2,220,107.7,0.9,462.1,599,B43,U111,1,ES,ES6,ES62,ES620,Other fresh vegetables,Agriculture (excluding fallow land and kitchen gardens)
30422296,Yes,,,,,5,5.4,24.6,12.9,1,5.3,1.5,143.2,887,E20,U410,2,ES,ES4,ES41,ES413,Grassland without tree/shrub cover,Abandoned areas
29722312,Yes,,,,,4.3,4.89,20.4,27.6,0,15,2.4,148.1,573,C10,U120,2,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
29502304,Yes,,,,,5,5.27,45.5,33.6,1,43.8,4,163.8,722,C10,U120,1,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
30242272,Yes,,,,,6.3,6.54,38.8,8.3,0,33.7,1.1,164.8,797,B31,U111,3,ES,ES4,ES41,ES413,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
30202274,Yes,,,,,7.3,7.75,26.7,10.8,18,44,1.4,126.5,790,B31,U111,2,ES,ES4,ES41,ES413,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
30202278,Yes,,,,,5.3,5.58,36.7,7.8,1,44.1,1.1,119.6,788,B21,U111,1,ES,ES4,ES41,ES413,Potatoes,Agriculture (excluding fallow land and kitchen gardens)
30142268,Yes,,,,,5.6,5.75,38.9,21,0,7.3,2.5,116.2,734,C10,U120,1,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
33161724,Yes,,,,,7.9,8.75,18.11,5,450,0,0.3,202.5,322,B74,U111,1,ES,ES6,ES62,ES620,Nuts trees,Agriculture (excluding fallow land and kitchen gardens)
30122270,Yes,,,,,4.5,4.83,21.7,14,0,0,1.4,96.6,799,C10,U120,1,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
30261988,Yes,,,,,7.2,7.42,49.9,10.4,1,14.5,1.3,202.9,348,B52,U111,1,ES,ES4,ES42,ES425,Lucerne,Agriculture (excluding fallow land and kitchen gardens)
30422300,Yes,,,,,4.2,4.65,11.06,17.5,0,7.3,1.5,68.2,945,D20,U410,2,ES,ES4,ES41,ES413,Shrubland without tree cover,Abandoned areas
30362296,Yes,,,,,4.7,5.3,6.42,7.3,0,5.6,0.8,84,929,E10,U410,1,ES,ES4,ES41,ES413,Grassland with sparse tree/shrub cover,Abandoned areas
29862316,Yes,,,,,4.4,4.69,30.4,19.5,0,6.5,1.9,204.6,767,C10,U120,3,ES,ES4,ES41,ES413,Broadleaved woodland,FORESTRY
